password,strength_label,crack_time_seconds
r)LG^~M|i4~|5]R@&#,strong,100000000.0000000001
'SbMg-lU-t#GbH-D,strong,1000000.0000000001
"Mb""g:E>/nH'l7c_T])Z",strong,1000000000.0000000001
DEs8'q:l,weak,0.0100000001
NM}lu^rdntc;X7-m,strong,1000000.0000000001
/.nOu2qID.2Pl%|nADy,strong,1000000000.0000000001
economic498#,weak,0.001157
citizen479@,weak,0.004945
"h#baaqjR)oBq*m#W""_C",strong,1000000000.0000000001
center709@,weak,0.000477
art543,weak,0.000004036
college334@,weak,0.000275
"5nUkgvqY6.,>66il(",strong,10000000.0000000001
<h_%rkBeKy'V8,strong,1000.0000000001
resource125#,weak,0.005295
"4W(-Ton@3f,=hGm=$a",strong,38400000.01
Fr^A3x[#t1otzp,strong,10000.0000000001
e|Adl+J6,weak,0.0100000001
Li6@w6g(FS@aH(MuVnF$,strong,10000000000.0000000001
gqdzrk5+LG$CIJ?'yj,strong,100000000.0000000001
"y`X)g&ivuY!N""oAeKpW@",strong,10000000000.0000000001
movie242#,weak,0.001065
ejsX@iGl|5'G:,strong,1000.0000000001
1Q_E1Rn1,weak,0.0100000001
attack624,weak,0.00009948383999999999919054971542
finish103!,weak,0.001269
push748!,weak,0.001483
UY<4yzW/Fmz:,strong,100.0000000001
interesting398@,weak,0.001287
area400#,weak,0.000197
")B_xG+kYs,rh",strong,100.0000000001
td&&~%<)&x|s{eM,strong,100000.0000000001
#f^sL\YYy{h$f5[,strong,100000.0000000001
il97XUMGK,medium,0.1000000001
note837,weak,0.000101
"Q""!%;xclc)>",strong,10.0000000001
drive190,weak,0.0001008
@(K8.[eKH#}tdhp\H,strong,10000000.0000000001
window813!,weak,0.001443
"bmB4""9oY)Y<$vYN?_2J",strong,1000000000.0000000001
spring629!,weak,0.001347
>|:m)RHK;B|wu@E,strong,100000.0000000001
month942!,weak,0.001427
day38@,weak,0.0000262
#$|X+Zos,weak,0.0100000001
owner456@,weak,0.002185
Slo=aup?).m.J#,strong,10000.0000000001
"d'\;d/r-hHnWz""OE",strong,1000000.0000000001
fvfw0k#Qsu'U+n1;:nV,strong,1000000000.0000000001
"xFpf$\YW1,!lSHIW",strong,1000000.0000000001
N&b$:tYMxs_`0z,strong,10000.0000000001
q+1LbH9s,weak,0.0100000001
current68@,weak,0.000075
war919,weak,0.0000178
S0kXdwDJ+0A,strong,10.0000000001
lead172#,weak,0.000781
OWFK?cV(qE(q1K:6BO,strong,100000000.0000000001
huge694#,weak,0.001529
k}[iu1%\DR2A4M(':LU,strong,1000000000.0000000001
show562!,weak,0.0002094
experience204@,weak,0.001609
"/>g}-""q,f^v6{",strong,1000.0000000001
"<f)0R#1+""7<sK==",strong,100000.0000000001
material300@,weak,0.001493
"WmE7omJifJ,N!isR>6",strong,100000000.0000000001
7VNOWz)Ca[vo7,strong,504.01
world423@,weak,0.000107
two903@,weak,0.000101
picture502,weak,0.0000326
(:E+ZN-]L|dtAS6,strong,100000.0000000001
"dQkc""q?g",weak,0.0100000001
cx\2L|#2$@k~{Y!m,strong,1000000.0000000001
",32bjqDuWT.Y.[S",strong,100000.0000000001
ok769#,weak,0.0001000001
education289,weak,0.0000444
summer535#,weak,0.000139
bfJ$j$]=L2=,strong,10.0000000001
)6GXVzL6[mf7>>Y[:,strong,10000000.0000000001
W%]px4.ZzWkzdgZ8+,strong,10000000.0000000001
v;b8FX~k,weak,0.0100000001
Kq`n/ZC-,weak,0.0100000001
ejO(o<;!WP%E,strong,100.0000000001
"rniKWR.m&`&FMWpu?,)",strong,1000000000.0000000001
perhaps755@,weak,0.001071
"AX""lgt_E~-SsbY=@bP",strong,100000000.0000000001
<Ly1Q:u)Vhyy;hD4l~ut,strong,10000000000.0000000001
S-@;%m~1;;>s;v4~,strong,1000000.0000000001
f{mM#Sd0KU,medium,1.0000000001
require879#,weak,0.003539
research88,weak,0.00000352
new934!,weak,0.000101
"r_/X*A@WT,Lihz",strong,10000.0000000001
$C'jF!#~'gOF^oh,strong,100000.0000000001
"Y""]6.]y~WL?jW~K""]0L",strong,1000000000.0000000001
account109@,weak,0.001624
{j:4xHI)4y.lb,strong,1000.0000000001
Hn{9AZC6G,medium,0.1000000001
team931,weak,0.0000158
\Qb|efrea!u3v,strong,1000.0000000001
meeting33,weak,0.00000531
less677!,weak,0.000853
E#R|]Po)bN(,strong,10.0000000001
yourself847#,weak,0.000367
MYH:(O6Yxm,medium,1.0000000001
once340#,weak,0.000485
chair548@,weak,0.000979
gas65!,weak,0.0001000001
k8j9<^<E||UY',strong,1000.0000000001
plant853!,weak,0.001271
&N)g2}X~%%2,strong,10.0000000001
score73@,weak,0.0001606
TzKe-;])N,medium,0.1000000001
detail932@,weak,0.003269
_s]Thb>>f^,medium,1.0000000001
"\3{)""a,`r*@wNk~",strong,100000.0000000001
?>0UL/:LJwv@y;=#,strong,1000000.0000000001
significant30,weak,0.00001334
age982#,weak,0.000281
mcaznF/o,weak,0.0100000001
"}""]>ynRt""@{g>&%v;\C6",strong,10000000000.0000000001
team924!,weak,0.000149
4W|'Db28V,medium,0.1000000001
generation370#,weak,0.002257
campaign80#,weak,0.0001012
R:#}F</TkDRY,strong,100.0000000001
7+@za!%dBmmM'WLhZu+,strong,1000000000.0000000001
skill172,weak,0.0006634
<*Za\S.N,weak,0.0100000001
man247#,weak,0.000177
o7ZHbRenL,medium,0.1000000001
YesAx'I^?IZs9WsU>T,strong,26000000.000001
9T@9aQ4wa,medium,0.1000000001
;=QDvXo75h1q$,strong,1000.0000000001
a|I-9&kXY4Aj/1,strong,10000.0000000001
RE/*lv39l39u:U,strong,10000.0000000001
sgDs.<[N80}&=T[U,strong,1000000.0000000001
1*ae$Fx-_,medium,0.1000000001
S?.)<P!X.rHf,strong,100.0000000001
unit575,weak,0.00002328
?'=@$F>yT,medium,0.1000000001
couple332#,weak,0.000633
"A]RtP/.WFGyTY6g|M,mO",strong,10000000000.0000000001
"a""""j'Oo4?W<Zr`",strong,10000.0000000001
candidate854@,weak,0.002105
"S,-Uf~C#[!XQT*yDH}m<",strong,10000000000.0000000001
@VhB6l9'4}\,strong,10.0000000001
%+C4pYx.YzeEE-/St@,strong,100000000.0000000001
l>T4=!`ZIxz,strong,10.0000000001
|puFAbmKjRik\#K/g(JR,strong,10000000000.0000000001
*i83{3qUz1*Hc,strong,1000.0000000001
y$'%5Q$r3,medium,0.1000000001
music938!,weak,0.000221
enter959#,weak,0.000381
vote56!,weak,0.00005148
5U<'}x./KI4CHAoS,strong,135000.000001
consumer949!,weak,0.002077
?qkZ6O3`0>BbU,strong,1000.0000000001
"I""hy2_g7wn6q",strong,100.0000000001
control386#,weak,0.000667
g08eAD|:\,medium,0.1000000001
]mK}|5Ut>p&Nv`Q`,strong,1000000.0000000001
rise285@,weak,0.002603
doctor904#,weak,0.000493
#PBvCW6@$Y^,strong,10.0000000001
despite324@,weak,0.000871
u~?aBU!>,weak,0.0100000001
]b]%VIr}sV,medium,1.0000000001
establish759,weak,0.000296082666666666664241347462
leg603#,weak,0.0010000001
5~kyNt{(0d]T,strong,100.0000000001
become912!,weak,0.000557
"&GBu{SLItgG}[C7,n",strong,10000000.0000000001
V(y5)46LZ,medium,0.1000000001
(Y(rfU\PKW,medium,1.0000000001
institution550,weak,0.000047112
catch256#,weak,0.001069
".hbKy<*`N<&""%r-B'<",strong,100000000.0000000001
"ogr=U\Ds,",medium,0.1000000001
"mr""Af/MxfpVIv",strong,1000.0000000001
"c""F611V=^LvrrXxVqxH",strong,1000000000.0000000001
"O;c9h])Kv,F$%~<",strong,100000.0000000001
consumer676!,weak,0.002077
strategy154@,weak,0.003729
NpyWDt-ARFl,strong,10.0000000001
"g([;.P""MR",medium,0.1000000001
serious307!,weak,0.000753
<38<B6K*,weak,0.0100000001
change271@,weak,0.000573
~HtIYUs8>C/Jwq;A_.,strong,100000000.0000000001
"V""+=sy&U1XD",strong,10.0000000001
Q0sWGhYGaR,medium,1.0000000001
national928,weak,0.0000136
Kw(eQpl3c%dz7,strong,1000.0000000001
kitchen55,weak,0.00000895
knowledge899@,weak,0.002113
"U#,;hI,(\N$},M7",strong,100000.0000000001
!V/]}{/BsU|a%:+=,strong,1000000.0000000001
agency598!,weak,0.002081
dWBvLVZ.Y_hWNb1zS,strong,10000000.0000000001
aa3!X;kP*rxZ^,strong,1000.0000000001
real576,weak,0.0000396
\I'tz384Ou5n3vcEW,strong,10000000.0000000001
discuss524,weak,0.0001487257599999999987858245731
east317,weak,0.0000286
work84@,weak,0.0000224
Ftb\'2`sifny0_MSrHAI,strong,10000000000.0000000001
election230!,weak,0.000547
^]?{t28'Nmo??x;y,strong,1000000.0000000001
foot593@,weak,0.001775
"~of`q<nWA""SL^hm",strong,100000.0000000001
use875@,weak,0.000259
i&G7sZ$wfn67'83$-,strong,10000000.0000000001
actually629!,weak,0.000327
a[J?:A$}zrwQb,strong,1000.0000000001
"ah0s.]a""TQZUsdBxRV(:",strong,10000000000.0000000001
I(<KUTxo~r>Ud,strong,1000.0000000001
these665!,weak,0.000151
"NN""9SNmn_pv",strong,10.0000000001
fire537#,weak,0.000767
}S}V_gT='g5u,strong,100.0000000001
>nsu*;}@c~,medium,1.0000000001
seven135,weak,0.00000506
RYCU!%yvlQ,medium,1.0000000001
officer7#,weak,0.0000131
"o""AaPW+5X",medium,0.1000000001
"%""E}a]STuF>G@Bm`5ti",strong,1000000000.0000000001
after954@,weak,0.000101
report980,weak,0.0001372
mKk<r583m-4R)O,strong,10000.0000000001
cold633,weak,0.0000998
".""3F{*#W~r1g",strong,100.0000000001
"G:uGao-qsEwQ2CR2,",strong,10000000.0000000001
mission918!,weak,0.001343
}%yT);2n'iY3X!nI{_U&,strong,10000000000.0000000001
"y?b/$pB,7R-<\X{xEX`3",strong,10000000000.0000000001
HxF.bRZU_Eo[)naQ,strong,1000000.0000000001
build867#,weak,0.002025
house976@,weak,0.000247
?eINA[-Y`\<eFW$,strong,100000.0000000001
&NsF?uv(?W^Lem,strong,10000.0000000001
only505#,weak,0.000101
wear541@,weak,0.0009234
father217!,weak,0.000335
person514#,weak,0.000531
difficult652#,weak,0.001453
begin411,weak,0.0000175504
"`;v~aj/VayY,|_Bz%'",strong,100000000.0000000001
p_ulX$h|{PWI,strong,100.0000000001
future21#,weak,0.0000966
while411,weak,0.0000023632
smile148,weak,0.00012536
instead369@,weak,0.000955
")xZ#},mb@]Z",strong,10.0000000001
",DkEd(r;K!L_bO",strong,10000.0000000001
soldier288#,weak,0.002211
report383#,weak,0.001363
culture359,weak,0.0001020658133333333325026615057
zrc!IzjN9<z25o},strong,100000.0000000001
0]7+YKlh@hd,strong,10.0000000001
order502#,weak,0.000407
official1,weak,0.000001968
[I7eV'6V[,medium,0.1000000001
family250#,weak,0.000189
d;q9Qn~t>G?n4sA9trjf,strong,10000000000.0000000001
likely875@,weak,0.001975
people50@,weak,0.0000196
data857#,weak,0.001059
z<y\r'-3>\:vn@,strong,10000.0000000001
=%-fT](WKmCvl];dl=R,strong,1000000000.0000000001
Democrat250,weak,0.0010386
L'%Fo0!R*>UEQA)P+][\,strong,10000000000.0000000001
thank301!,weak,0.000201
8)'j\[i.R/,medium,1.0000000001
"A0A""^XG?P",medium,0.1000000001
PM383,weak,0.0000100001
"`i&#qN(gt!6d""\",strong,10000.0000000001
painting734,weak,0.00025
#G5H)?cqAK[Z,strong,100.0000000001
interest147#,weak,0.001153
cost647#,weak,0.001537
open412,weak,0.0000568812799999999995407051756
without570#,weak,0.000471
pay666#,weak,0.000709
key361!,weak,0.0010000001
tax83!,weak,0.0001000001
DUz=pS>8!,medium,0.1000000001
"GL^pDt)P,tHz",strong,100.0000000001
v|-BLrC*:#(,strong,10.0000000001
church316#,weak,0.000295
two887@,weak,0.000101
today170!,weak,0.000465
x;603(.A*7JfXRc#j0iJ,strong,10000000000.0000000001
particular359#,weak,0.001475
%Hs.L1yf'r`?O),strong,10000.0000000001
"|t|5|H1""_#v""kK-A",strong,1000000.0000000001
turn965,weak,0.00005263946666666666624223580584
down843#,weak,0.000175
amount499@,weak,0.002023
action64@,weak,0.0000922
model602#,weak,0.000933
treat918@,weak,0.001737
j*\j4BOt|fnn-'c|MqY,strong,1000000000.0000000001
fly505,weak,0.0001000001
kitchen795#,weak,0.001591
camera681#,weak,0.001913
~w3@]}5Ot6WJ)rU\p|b,strong,1000000000.0000000001
whom877@,weak,0.001001
yourself880!,weak,0.000367
6iRA):Gt8L',strong,10.0000000001
guy559#,weak,0.0000566
%1d@w-=f}nAk*#FFk5,strong,100000000.0000000001
road157!,weak,0.000419
seek658#,weak,0.001001
A$#>r^/1I+,medium,1.0000000001
career844#,weak,0.000239
cell571@,weak,0.0005054
"9?l""4^GX5Wz4K`S",strong,100000.0000000001
qb%z~Rd!GC,medium,1.0000000001
f3_v%G4eAl,medium,1.0000000001
"'vIlp[j%j[}jJ!]""*f",strong,100000000.0000000001
yKx\G0uF(*waHwfvvhxh,strong,10000000000.0000000001
"AJrA-""op",weak,0.0100000001
town403,weak,0.0000276
surface792#,weak,0.001591
Y>V2m@B8soY<aS$jv,strong,10000000.0000000001
As7b!(Tp,weak,0.0100000001
LLYDW2yP\=qz-hh#Q,strong,10000000.0000000001
"3LbL|,%BS_C4U]",strong,10000.0000000001
pretty164!,weak,0.000399
9B1ohsWl:i$og[6}2vs,strong,1000000000.0000000001
president973!,weak,0.000387
QD{6`S\X,weak,0.0100000001
"/NsiOK_""",weak,0.0100000001
number953!,weak,0.000225
return55#,weak,0.00007508
?0Qfn1eeM,medium,0.043
7Zzy?aWH|2F##nr_aR~m,strong,10000000000.0000000001
c~O^ygMiq\s=U',strong,10000.0000000001
term497,weak,0.0000738
",f0ZPi/h($$fT_Wp/;R4",strong,10000000000.0000000001
third938#,weak,0.000399
who135#,weak,0.00001556
{garlsWw63;B,strong,100.0000000001
culture262,weak,0.0001020658133333333325026615057
thing84!,weak,0.000018
spring538!,weak,0.0008034
"z{Db""#5;*dL",strong,10.0000000001
5cpf3-FA!P{,strong,10.0000000001
word552@,weak,0.0001994
"T8hOl0,hF3n-o^j@",strong,1000000.0000000001
owner863,weak,0.0002023939199999999983447196428
here859!,weak,0.000101
"OPS|&,DG@#wRp}.R~",strong,10000000.0000000001
!WdwOvbysTDp,strong,100.0000000001
b@:+r}cW6D.2,strong,100.0000000001
expert125,weak,0.0002791154133333333310474699828
^E\}Ws%>u{Jz,strong,100.0000000001
method183#,weak,0.001985
jHNJfN<(k#HbqQx$;C,strong,100000000.0000000001
evidence857,weak,0.0001190330666666666656965389848
K#+eOS.^&\PYr<,strong,10000.0000000001
trouble877,weak,0.0000612
security591!,weak,0.000945
arm542@,weak,0.0003254
@?T0G!%WT5t2GPqfQ}?k,strong,10000000000.0000000001
democratic95#,weak,0.0001524
part454@,weak,0.000145
q~d4nZ}PYYsTUhB8lw,strong,100000000.0000000001
next240#,weak,0.000413
enter570#,weak,0.000381
cfN_--dh,weak,0.0100000001
smile228!,weak,0.001733
never118!,weak,0.000151
"pJ#e:,s8bC",medium,1.0000000001
"{ds$|3jwZgr05,g<H",strong,10000000.0000000001
"Fk#q2PH@RQv6&""",strong,10000.0000000001
mmnAsw62,weak,0.0100000001
"%xW-,(7'P_Xc",strong,100.0000000001
reduce652!,weak,0.003449
hy~us?W75T]|f6tD,strong,1000000.0000000001
risk72#,weak,0.000151
/HMOZmW8$8,medium,1.0000000001
rock544@,weak,0.0003298
outside112!,weak,0.000889
"Pae{cz=,[}""^",strong,100.0000000001
0ii{zOX{;jm|^L<2,strong,1000000.0000000001
factor885@,weak,0.003243
VXGsUExkB#}sG7r{K|B,strong,1000000000.0000000001
92C1^\hlz_,medium,1.0000000001
expect25@,weak,0.0001064
world167@,weak,0.000107
h@bTmC#O-\T*Z,strong,1000.0000000001
"+PT3""$PE)_LdWZ#|",strong,1000000.0000000001
~/0uPj?\aeIP_iv,strong,100000.0000000001
cover420!,weak,0.001453
&;.xhWJ2TC,medium,1.0000000001
discuss700,weak,0.0000503416
lot496@,weak,0.000287
"GijrN;L?l_""[VX",strong,10000.0000000001
book907#,weak,0.000423
game679@,weak,0.000243
without471!,weak,0.000471
t(tH(:JFObkF,strong,100.0000000001
vDcn1|']6ax8MT[LE,strong,10000000.0000000001
et%camwZF,medium,0.1000000001
do242#,weak,0.0001000001
*LvHzik@4g>j{wLrmE,strong,100000000.0000000001
light714,weak,0.0000844
forget35,weak,0.00000606
hear119!,weak,0.000329
indeed818@,weak,0.002533
tN8$jyXndeeHs]|N$T|,strong,1000000000.0000000001
add586!,weak,0.0010000001
through556@,weak,0.000171
more630@,weak,0.000101
$Uax3)mth%{vd.,strong,10000.0000000001
single491#,weak,0.000365
wb7dv&Sb7q,medium,1.0000000001
fill799,weak,0.000157
%sCn7?d=MF,medium,1.0000000001
all681!,weak,0.000101
state125!,weak,0.000121
statement153!,weak,0.002417
their392#,weak,0.000101
"eDrVz[~']W,oU94mG",strong,10000000.0000000001
"Z,N_""+i=:}W'*",strong,1000.0000000001
usually111@,weak,0.000867
RH~7Ti8M0*1@m?]@vJ5&,strong,10000000000.0000000001
rich575!,weak,0.001075
commercial597!,weak,0.001229
X5L'W2k:Kya<3U{,strong,100000.0000000001
"4dp4,xEYO",medium,0.1000000001
according262,weak,0.00004083615999999999967258190736
B+`&Su+6b*Nzk9!k$h\,strong,1000000000.0000000001
s|c9s;~:@?UTo1,strong,10000.0000000001
R&u]Mv&&RdUO<0Md6+_,strong,1000000000.0000000001
about249@,weak,0.000101
though150,weak,0.0000608
"RQI(.rK""[ctC",strong,100.0000000001
"?,^lmc39udmt8DiY",strong,1000000.0000000001
3D9MkJ;wV^J=r,strong,1000.0000000001
r5JXDkP{=PGX,strong,100.0000000001
create662#,weak,0.001487
7^8H_w^pE.l)RFI,strong,100000.0000000001
![xK2T6~T>hVxv*X}ez,strong,1000000000.0000000001
p:y)4kjIm!ni>Y,strong,10000.0000000001
AoKdtcmt.r#=9@y-[,strong,10000000.0000000001
:\RXX7Oc_,medium,0.1000000001
"!^,|t~c58J^(M",strong,1000.0000000001
young40@,weak,0.000011
.qBJd8^FBZv_7\qG$,strong,10000000.0000000001
attack969,weak,0.00009948383999999999919054971542
write952#,weak,0.001203
easy401#,weak,0.000661
Vv:x)5G?G,medium,0.1000000001
4(;W)9vEq0V\2]_,strong,100000.0000000001
Wk]!r95^Q,medium,0.1000000001
"""sx13v1UsW`nv~S2PR",strong,100000000.0000000001
p7q~Hs(M'N3Pp6Upnx=O,strong,10000000000.0000000001
last340#,weak,0.000253
bad326,weak,0.00002921727999999999976807885104
about451,weak,0.00001022133333333333325754210819
"`yY""&VIi[1FY1""r",strong,100000.0000000001
character10@,weak,0.0000848
inside86@,weak,0.0000768
t)+EkG:jYkLi_iX~mqpm,strong,10000000000.0000000001
between845!,weak,0.000115
O9*+&fzVXu',strong,10.0000000001
&Mt<|@IKZ/C?mT,strong,10000.0000000001
drop214#,weak,0.001007
|P.+m/}hG34|.B/r{+gj,strong,10000000000.0000000001
@XB>KdG$4v[~,strong,100.0000000001
guy591#,weak,0.0000566
series297#,weak,0.000201
likely761@,weak,0.001975
";p"";h1e#$RoUbiw<u%",strong,100000000.0000000001
"k%=};Xb>1""$[Rg",strong,10000.0000000001
m;JDdUZWS-r5;-~,strong,100000.0000000001
>D}>%?Mu=K?\,strong,100.0000000001
interview936!,weak,0.002579
{N3'sRF]R<]Ml=:DzQJ,strong,1000000000.0000000001
B+J8W=!H5tq-,strong,100.0000000001
"f""yS]Wmf$",medium,0.1000000001
real733!,weak,0.000387
o7L*<a+dvNqnvf4?we1O,strong,10000000000.0000000001
happen266#,weak,0.000441
appear546!,weak,0.0003298
suddenly306!,weak,0.001611
92z}ht[A<TUv88X)]2,strong,100000000.0000000001
not273#,weak,0.000101
treatment784@,weak,0.001931
it629!,weak,0.0001000001
GS7c8?(J,weak,0.0100000001
hour138#,weak,0.000877
"""8VL>0+MX&\@ZV",strong,10000.0000000001
prevent381@,weak,0.002771
economy277@,weak,0.002039
WZh7|NsD(XsV,strong,100.0000000001
beat416@,weak,0.0011866
"~ZA+6pKP#)""-`Uk0792r",strong,10000000000.0000000001
"MA~:FN#,;l=\,$",strong,10000.0000000001
beat239!,weak,0.001299
sing50,weak,0.0000165936
-U*$wtt>e:=d.!?b,strong,1000000.0000000001
adult633@,weak,0.002723
Upo~MV-IE+cvM\,strong,10000.0000000001
choice651,weak,0.00008878709333333333261180086992
":`3Qqu~),i#=X/",strong,10000.0000000001
fh!<nzE:EFPS-^'e,strong,1000000.0000000001
character185!,weak,0.000839
p0bxHlGZ;^,medium,1.0000000001
`h5rWS+6'@{6,strong,100.0000000001
my119#,weak,0.0001000001
discuss294,weak,0.0001612
{_KV>gW)1jb6Emf4>,strong,10000000.0000000001
"W+%pC9Xn<,fb$3[",strong,100000.0000000001
r$]\wHC=cOGf$aPl,strong,1000000.0000000001
financial679#,weak,0.001339
szQy7KxI4P2>Du~+,strong,1000000.0000000001
authority949#,weak,0.001723
left88!,weak,0.0000384
situation697,weak,0.000105
wide482,weak,0.0001262
m(q:Piq7<YzENDcKvH|-,strong,10000000000.0000000001
lose110@,weak,0.000749
"5c*ncC@tGR=>g<V""5b_",strong,1000000000.0000000001
character616#,weak,0.000839
"OEC""ToA9Ktl`E",strong,1000.0000000001
large929,weak,0.0000388
central685#,weak,0.000437
e.<.h'h'|:HM&b0^+rG,strong,121200000.01
fund743,weak,0.000264
"t[xmLPQ!q""CAp9LP~",strong,10000000.0000000001
w!APfB-WFgiOnBBv},strong,10000000.0000000001
democratic883!,weak,0.001515
/tOsjwtUh)7I,strong,100.0000000001
executive599@,weak,0.001365
score507#,weak,0.0010138
"n>E^^o""S.?",medium,1.0000000001
available631,weak,0.0000806
day248#,weak,0.000253
@xYdCeBmR@LTfqRjsa.c,strong,10000000000.0000000001
S'w`j0r:qoC,strong,10.0000000001
discuss966#,weak,0.001603
rate947@,weak,0.001497
mission155#,weak,0.001343
career718,weak,0.0000248
j>D+6tz=&Xuj2J^%wD,strong,100000000.0000000001
aWmr+u`I,weak,0.0100000001
"DRothit""]Nri,}R,Wa,w",strong,7563600000.01
iZ11ho'%n-?,strong,10.0000000001
month23,weak,0.00000813
&$)`:?wxu,medium,0.1000000001
<1e^?e`_F,medium,0.1000000001
adult642!,weak,0.002723
building834@,weak,0.000383
mother809@,weak,0.000307
.qhfoSmor-BlVk,strong,10000.0000000001
need888#,weak,0.000147
improve287@,weak,0.003261
Vr5xj_G*^P`M_r>iKK,strong,100000000.0000000001
0Wc9Pb+ISse|=@{Y?,strong,10000000.0000000001
"./z|M5\M,8s]3_",strong,10000.0000000001
{~s?iu!}O@sbz1%L[[C,strong,1000000000.0000000001
"Ef""Cqk=0C:",medium,1.0000000001
.LB(RvSW572jBVkvU,strong,10000000.0000000001
WmEf$t2oUDw/,strong,100.0000000001
scientist400,weak,0.0005554
d[O(;I<(kN@l)c5,strong,100000.0000000001
?8a.h53^gKXY7OU2,strong,1000000.0000000001
"L[|dJ@l,Y$>*vfXo",strong,1000000.0000000001
u\;p[_009UfG.q#Lg',strong,100000000.0000000001
save823#,weak,0.000787
Z1F'cl#[,weak,0.0100000001
interest875,weak,0.0001072297599999999991268850863
"$3.Z'uZ9=y""HUzBSH%Z",strong,1000000000.0000000001
?46j`y$R}U4zNO&,strong,100000.0000000001
"P_*E|jxpY<""B5,_x",strong,1000000.0000000001
M7Hbp2wQe![YeH7u'FA,strong,1000000000.0000000001
W0x\r<'y^BnX{,strong,1000.0000000001
eye301,weak,0.0001000001
crF&t9J!bj,medium,1.0000000001
citizen425!,weak,0.004945
@>:%F~>V,weak,0.0100000001
(]9uQ-;U)|0,strong,10.0000000001
Mjbr_0<Ln`~v;&kw8!,strong,100000000.0000000001
financial592@,weak,0.001339
wrong505,weak,0.0000308
should552#,weak,0.000183
S/t7!Dmnh.jfDr=iK,strong,10000000.0000000001
"O)JU4A)""Ui{HE~XLNh.",strong,1000000000.0000000001
career111!,weak,0.000239
Z:&e9Z9gS[Z2Zk:,strong,100000.0000000001
yet71!,weak,0.0000488
F.#w9%}oLWum`KglB`,strong,100000000.0000000001
?+pNO}D0:wY,strong,10.0000000001
082M$3e)X,medium,0.1000000001
6PdXvt|+VHT_xk\7/],strong,100000000.0000000001
or222,weak,0.0000015
career217@,weak,0.000239
A+UD;AKpg995Tu/:e,strong,10000000.0000000001
VME5XnTZHg~c,strong,100.0000000001
"C.m{[_F;""o1b#",strong,1000.0000000001
>T@Zgo6q,weak,0.0100000001
fh;17r/et;=D.j,strong,10000.0000000001
