username,role,password,strength_label,crack_time_seconds
user8968,user,aP#*@82]A#hez]5|<v4O,strong,10000000000.0000000001
user8969,user,his153#,weak,0.000101
user8970,user,power474@,weak,0.000479
user8971,user,both128@,weak,0.000177
user8972,user,G&5f`PH;H,medium,0.1000000001
user8973,user,sign330,weak,0.00008856
user8974,user,hear68@,weak,0.0000338
user8975,user,author123!,weak,0.0001085536
user8976,user,hand568@,weak,0.000151
user8977,user,movie187!,weak,0.001065
user8978,user,door419@,weak,0.000655
user8979,user,'DwDYC~)T\'t,strong,100.0000000001
user8980,user,both937#,weak,0.000177
user8981,user,*EbSmT.\daKvM?;z,strong,1000000.0000000001
user8982,user,-x<$R|x9(CuQi[?{,strong,1000000.0000000001
user8983,user,uW7iD:#j,weak,0.0100000001
user8984,user,"NMpy0A""Mi(`P",strong,100.0000000001
user8985,user,toward630!,weak,0.002959
user8986,user,type176@,weak,0.000945
user8987,user,event175#,weak,0.000767
user8988,user,allow83,weak,0.0000140032
user8989,user,s/tfB`ZPbSnCm4O,strong,100000.0000000001
user8990,user,Jq{[1|Igi(F),strong,100.0000000001
user8991,user,"NDXEDX>T]n""q",strong,100.0000000001
user8992,user,indicate204,weak,0.0004672
user8993,user,relate274#,weak,0.006097
user8994,user,A%#[H882U$s),strong,100.0000000001
user8995,user,public588#,weak,0.000293
user8996,user,always22!,weak,0.0000282
user8997,user,<U:u7w{>q9%,strong,10.0000000001
user8998,user,land306#,weak,0.000493
user8999,user,while960!,weak,0.000143
user9000,user,J)@}o{QiLK1,strong,10.0000000001
user9001,user,civil192@,weak,0.000929
user9002,user,in546#,weak,0.0001000001
user9003,user,exactly910#,weak,0.000435
user9004,user,back378#,weak,0.000113
user9005,user,"!Srz,oR]oygJ<~hns",strong,10000000.0000000001
user9006,user,minute906!,weak,0.000419
user9007,user,gas60@,weak,0.0001000001
user9008,user,/c9gLu<TN|,medium,1.0000000001
user9009,user,7gvufZ]:jS1nU9,strong,10000.0000000001
user9010,user,glass494!,weak,0.001129
user9011,user,administration308#,weak,0.001355
user9012,user,lEM1C[\4'jNK^C,strong,10000.0000000001
user9013,user,front433@,weak,0.000815
user9014,user,`BzQa4yY<q{*Q,strong,1000.0000000001
user9015,user,pattern229,weak,0.000376
user9016,user,author594@,weak,0.0007582
user9017,user,animal489@,weak,0.000687
user9018,user,Tqy;!}^MzP.1Mu,strong,10000.0000000001
user9019,user,officer376@,weak,0.001211
user9020,user,.Q}HB7{Q6n5rE,strong,1000.0000000001
user9021,user,most773#,weak,0.000103
user9022,user,"D,Zx~nRW)K.m[o([2""s",strong,1000000000.0000000001
user9023,user,available429#,weak,0.000797
user9024,user,"gD""G&LYe",weak,0.0100000001
user9025,user,within149!,weak,0.000357
user9026,user,movie620#,weak,0.001065
user9027,user,physical656,weak,0.0001697503999999999986130205798
user9028,user,&>DBr1&!)GW1v}sx~y;,strong,1000000000.0000000001
user9029,user,"$,f|M`y:%}",medium,1.0000000001
user9030,user,}}ZcuiuY:gL(;ESmFA,strong,100000000.0000000001
user9031,user,decade29!,weak,0.0003304
user9032,user,IWL_BD]j`oh%,strong,100.0000000001
user9033,user,figure492@,weak,0.000827
user9034,user,coach102!,weak,0.000935
user9035,user,rZ!06sAqNEwd&*^2,strong,558000.01
user9036,user,relationship595@,weak,0.0006754
user9037,user,LQ'j+^&z,weak,0.0100000001
user9038,user,because390#,weak,0.000135
user9039,user,him148#,weak,0.000101
user9040,user,"Z,x;8;~fBy/&[V-Mt]L",strong,1000000000.0000000001
user9041,user,white359#,weak,0.000101
user9042,user,natural897!,weak,0.001105
user9043,user,<M3*9_'/@GQRg',strong,10000.0000000001
user9044,user,everything742#,weak,0.000247
user9045,user,H;e*w*:cSZZt,strong,100.0000000001
user9046,user,M0A~if:E@3:,strong,10.0000000001
user9047,user,0-N7jpo_S;k}B&Z%,strong,1000000.0000000001
user9048,user,?F^kyvSWEE,medium,1.0000000001
user9049,user,8gXf:?yi,weak,0.0100000001
user9050,user,^=6$Oc&n45~-2B,strong,10000.0000000001
user9051,user,":gMpa>=cH[O.*"";Z",strong,1000000.0000000001
user9052,user,DA'hE==CE`4|O%ar:,strong,10000000.0000000001
user9053,user,out659,weak,0.00001022133333333333325754210819
user9054,user,6$+yt_Xj\[,medium,1.0000000001
user9055,user,stay381!,weak,0.000339
user9056,user,&I09r\/#](QUv`K(,strong,1000000.0000000001
user9057,user,air252!,weak,0.000415
user9058,user,jurss(ELdI[;kXx,strong,100000.0000000001
user9059,user,XJpviP($ZR:7taZilwZ?,strong,10000000000.0000000001
user9060,user,coach319@,weak,0.000935
user9061,user,7`5jkoFJSL,medium,1.0000000001
user9062,user,"<&YU=|f{p""[Jh",strong,1000.0000000001
user9063,user,9!*#|jU(!:MB#U,strong,10000.0000000001
user9064,user,require543@,weak,0.0007598
user9065,user,so4gR$}[OY}L>pkOcJ9K,strong,10000000000.0000000001
user9066,user,y]Bhzj(Uq;p6Z5,strong,10000.0000000001
user9067,user,cover49@,weak,0.0001462
user9068,user,brother51@,weak,0.00003468
user9069,user,much279!,weak,0.000189
user9070,user,tEx*iKG84,medium,0.1000000001
user9071,user,BD^Rb#X!pZD7{,strong,1000.0000000001
user9072,user,head978!,weak,0.000495
user9073,user,try122,weak,0.0000364
user9074,user,=A4<1RfTqv,medium,1.0000000001
user9075,user,professional990!,weak,0.000625
user9076,user,m-O\Et]*zKW(a^~D,strong,1000000.0000000001
user9077,user,only301,weak,0.00001022133333333333325754210819
user9078,user,"UqAyvnZI""_o0i[",strong,10000.0000000001
user9079,user,effort788,weak,0.0002448
user9080,user,"LTj-d0,P(",medium,0.1000000001
user9081,user,*!U7&1i5`7e,strong,10.0000000001
user9082,user,+kHpE2L{ruW,strong,10.0000000001
user9083,user,vdaKy2dZ7hl:_O*Y8m3#,strong,10000000000.0000000001
user9084,user,result327!,weak,0.000771
user9085,user,&t&~F0:S.aF=`'-,strong,100000.0000000001
user9086,user,be693@,weak,0.0001000001
user9087,user,population936!,weak,0.000271
user9088,user,serve531,weak,0.000011824
user9089,user,"yy&pro8{\Mjp,",strong,1000.0000000001
user9090,user,f>S3C3\~lHsU9,strong,1000.0000000001
user9091,user,`[z%;$g?#;8TEAH%+n,strong,100000000.0000000001
user9092,user,qk^YFDKg9xF$`,strong,1000.0000000001
user9093,user,each62,weak,0.00000348
user9094,user,TBP_nifL(xV^wvg)q{<5,strong,10000000000.0000000001
user9095,user,occur228,weak,0.0002916
user9096,user,A?9G\T^AJBvY^ratN,strong,10000000.0000000001
user9097,user,box789@,weak,0.0010000001
user9098,user,j?.<U\EN?dhG8qG!$]X*,strong,10000000000.0000000001
user9099,user,nIF2RzR[,weak,0.0100000001
user9100,user,F$7P/}JI,weak,0.0100000001
user9101,user,2{q'}'xfacg<1fF?,strong,1000000.0000000001
user9102,user,response654,weak,0.00001114
user9103,user,way146#,weak,0.000141
user9104,user,-l.#<M4b,weak,0.0100000001
user9105,user,#$~Y%CkS1,medium,0.1000000001
user9106,user,E5;#3v0Qcd^,strong,10.0000000001
user9107,user,"@NrF[7&2-""s*x}u,tS",strong,100000000.0000000001
user9108,user,room314@,weak,0.000381
user9109,user,-e>Ac^zN',medium,0.1000000001
user9110,user,;&w6twpE[.0,strong,10.0000000001
user9111,user,at59,weak,0.0000010001
user9112,user,:%5~)^c-*4;z|L5~,strong,1000000.0000000001
user9113,user,5u#6aFAl)a%h,strong,100.0000000001
user9114,user,i#DnLcJJ4q,medium,1.0000000001
user9115,user,including634!,weak,0.000175
user9116,user,"NXa'N~,*#P&JvTH*|y",strong,100000000.0000000001
user9117,user,8N@Arvlj',medium,0.1000000001
user9118,user,IyS1$a<6)XnQZQ:Tlhf,strong,1000000000.0000000001
user9119,user,"NqnSzN2W!&xk,0gxe",strong,10000000.0000000001
user9120,user,"UIsyNO"":jaE]dAJ+4L",strong,100000000.0000000001
user9121,user,+yeH2Un;,weak,0.0100000001
user9122,user,begin685@,weak,0.001725
user9123,user,our959,weak,0.00001593855999999999987721821526
user9124,user,{T*g]}5P*76cx+X$,strong,1000000.0000000001
user9125,user,game477,weak,0.0000033232
user9126,user,RsNQ!k(dJ>8ry}QU5ph,strong,1000000000.0000000001
user9127,user,while404@,weak,0.000143
user9128,user,m9q|-]|Cp}GT?,strong,1000.0000000001
user9129,user,financial433!,weak,0.001339
user9130,user,matter241,weak,0.00004046730666666666634228022304
user9131,user,specific995!,weak,0.001611
user9132,user,side543#,weak,0.000461
user9133,user,remember590!,weak,0.000311
user9134,user,P`ly5yt6Pnz]{cNe>tI,strong,1000000000.0000000001
user9135,user,including507,weak,0.0000184
user9136,user,stuff254,weak,0.0000467378133333333329574088566
user9137,user,country929@,weak,0.000439
user9138,user,significant459!,weak,0.001235
user9139,user,hQ{h{dZKM$}0QR@y8=E,strong,1000000000.0000000001
user9140,user,reach467@,weak,0.001815
user9141,user,"(D4As;""N$%q7?#}*%\",strong,100000000.0000000001
user9142,user,run539@,weak,0.000237
user9143,user,resource667#,weak,0.005295
user9144,user,difficult239,weak,0.0001462
user9145,user,bRvf|;4UB1mjj^r_,strong,1000000.0000000001
user9146,user,new686!,weak,0.000101
user9147,user,nothing695#,weak,0.000219
user9148,user,nV}RVGKVQLQ*u+2U{pd,strong,936000000.01
user9149,user,election706#,weak,0.000547
user9150,user,build909,weak,0.0002034
user9151,user,exist839!,weak,0.002967
user9152,user,Congress977@,weak,0.002929
user9153,user,"J!,O4[!%^:()_`Ym",strong,1000000.0000000001
user9154,user,k\g9XzGe^=KFR]H#aA,strong,100000000.0000000001
user9155,user,Wr^1:BZP,weak,0.0100000001
user9156,user,almost114!,weak,0.000707
user9157,user,BZ)69-Ns*,medium,0.1000000001
user9158,user,cBEdlsOEg/apEHs)m),strong,100000000.0000000001
user9159,user,#K.!=IOY^,medium,0.1000000001
user9160,user,help278!,weak,0.000207
user9161,user,"ifIbJ2_$\h=8f?k~,%7",strong,1000000000.0000000001
user9162,user,7yni1/>Aw7lf,strong,100.0000000001
user9163,user,tough936!,weak,0.001239
user9164,user,"_eP{)m,3Hs",medium,1.0000000001
user9165,user,include237,weak,0.000039
user9166,user,v&W?j`@U~60ty.L:zEjU,strong,10000000000.0000000001
user9167,user,over145,weak,0.00001022133333333333325754210819
user9168,user,&ulvnnqWxKzPFghsu8s,strong,1000000000.0000000001
user9169,user,head780!,weak,0.000495
user9170,user,range205,weak,0.0000846
user9171,user,D+-Zy\z;q%o,strong,10.0000000001
user9172,user,"ExmN<{#WwX\},73a:g!",strong,1000000000.0000000001
user9173,user,~XEH2{5i.Cv`3fm,strong,100000.0000000001
user9174,user,majority385#,weak,0.001401
user9175,user,KXG;[BiNL9<et$c86=`f,strong,10000000000.0000000001
user9176,user,environment908,weak,0.0002078
user9177,user,cause226#,weak,0.000511
user9178,user,"?79>?OCz<E\C!'pnW]~""",strong,10000000000.0000000001
user9179,user,EhBRax|FJyb3ft8|,strong,1000000.0000000001
user9180,user,"W,0eba>FvX44$YO^5Xe;",strong,10000000000.0000000001
user9181,user,"f+o,XPjfb@TQ*D$oA",strong,9360000.01
user9182,user,point321@,weak,0.000533
user9183,user,1l$KC1sx-gS?]w;%n,strong,10000000.0000000001
user9184,user,partner140,weak,0.000187
user9185,user,r;GQbI7i(0Sqj_,strong,10000.0000000001
user9186,user,$7Og-?Q_`'>g4i>:/Mr,strong,1000000000.0000000001
user9187,user,LO)6!d\n\z(hEJ7Y7,strong,10000000.0000000001
user9188,user,5oR'I+wD,weak,0.0100000001
user9189,user,"U$,FVig<c@y>dC-\",strong,1000000.0000000001
user9190,user,wait519@,weak,0.000215
user9191,user,thank608,weak,0.000021
user9192,user,:Q*11QU*%UkHt,strong,1000.0000000001
user9193,user,I3+n&-?b.Yp,strong,10.0000000001
user9194,user,`Rp@*v:Nh+Tf]-M:gd<6,strong,10000000000.0000000001
user9195,user,"""-;#e#p^(AGYI{l",strong,100000.0000000001
user9196,user,during709@,weak,0.000101
user9197,user,1\^]lY=`,weak,0.0100000001
user9198,user,political641,weak,0.000054
user9199,user,party31#,weak,0.000034
user9200,user,perform363@,weak,0.002681
user9201,user,0vZNi-9FdjVE'-!eR/,strong,100000000.0000000001
user9202,user,Y+dNuUL+:T?4,strong,100.0000000001
user9203,user,"a)M/w""yw",weak,0.0100000001
user9204,user,poor616@,weak,0.001021
user9205,user,new685@,weak,0.000101
user9206,user,@R*xn{E';<11S>D<f,strong,10000000.0000000001
user9207,user,relationship284!,weak,0.000945
user9208,user,reason358#,weak,0.000549
user9209,user,officer355@,weak,0.001211
user9210,user,item942!,weak,0.004427
user9211,user,baby133!,weak,0.000331
user9212,user,`/Cp&2tAx,medium,0.1000000001
user9213,user,send100#,weak,0.000919
user9214,user,=kOYL{-MO,medium,0.1000000001
user9215,user,tree968@,weak,0.001785
user9216,user,2c#2SW3:Y,medium,0.1000000001
user9217,user,now763,weak,0.000011
user9218,user,old139!,weak,0.000373
user9219,user,"mI(0.}q5YG,SP%T/HU",strong,100000000.0000000001
user9220,user,Iv6?(v-^E$T@]A=qj4q,strong,1000000000.0000000001
user9221,user,modern129#,weak,0.000711
user9222,user,LP_a{ysb^OV=*e,strong,10000.0000000001
user9223,user,@7??dVSDoe\usTB>\,strong,10000000.0000000001
user9224,user,9f%r)bg/t1(ITo/W:WF,strong,1000000000.0000000001
user9225,user,product18,weak,0.00002034
user9226,user,chance165@,weak,0.000523
user9227,user,PF.PR/#Nicl>/yydnRPB,strong,10000000000.0000000001
user9228,user,training55!,weak,0.000081
user9229,user,\HClWfCC}J-Po^[VK,strong,10000000.0000000001
user9230,user,ever319!,weak,0.000237
user9231,user,accept414@,weak,0.001381
user9232,user,speak660,weak,0.0000888
user9233,user,girl349@,weak,0.000403
user9234,user,just282@,weak,0.000101
user9235,user,television99!,weak,0.0000526
user9236,user,energy710!,weak,0.001149
user9237,user,table172#,weak,0.001173
user9238,user,LZi`LQpiSQM@VZ5W,strong,1000000.0000000001
user9239,user,?G/{#K9;,weak,0.0100000001
user9240,user,become160,weak,0.0000566
user9241,user,practice945#,weak,0.001297
user9242,user,"*,Xwugd=:M.x",strong,100.0000000001
user9243,user,"\/Z#[Xyw""l",medium,1.0000000001
user9244,user,e$}Q5'wq['B,strong,10.0000000001
user9245,user,effect89@,weak,0.000158
user9246,user,"wFMWDV""mhTD2?-^gV6(",strong,1000000000.0000000001
user9247,user,if678!,weak,0.0001000001
user9248,user,SxtztQ+/@^euJ}F,strong,100000.0000000001
user9249,user,{dX/|MI/y,medium,0.1000000001
user9250,user,get159#,weak,0.000101
user9251,user,"EA""%0Z@U<k9ah",strong,1000.0000000001
user9252,user,8-+C6@*Ok82719WRY,strong,4380000.01
user9253,user,"|Mz(_soj),>~sX",strong,10000.0000000001
user9254,user,Z<zTmVaewAYa>k9nbd8,strong,1000000000.0000000001
user9255,user,floor891#,weak,0.001359
user9256,user,thus415@,weak,0.000897
user9257,user,begin506,weak,0.00004932
user9258,user,_73WL&Tw:VGuimR(}R>,strong,1000000000.0000000001
user9259,user,}dl<Bu`=O#PNDyLr,strong,1000000.0000000001
user9260,user,course350@,weak,0.000345
user9261,user,~^M&;//J`v&OLRW,strong,100000.0000000001
user9262,user,:bgAb&8^4s~wg,strong,1000.0000000001
user9263,user,*[M\NbCOS.XUITUgN;[,strong,1000000000.0000000001
user9264,user,l5St`5n.u&8whs/n^,strong,10000000.0000000001
user9265,user,%n]cxzOvagRHO,strong,1000.0000000001
user9266,user,#)PAKg7y&Ha-,strong,100.0000000001
user9267,user,mission706#,weak,0.001343
user9268,user,D:y>:c+^g\ALu>Wx7-3,strong,1000000000.0000000001
user9269,user,support179#,weak,0.000523
user9270,user,Y40@~Tu6I_wy$2,strong,10000.0000000001
user9271,user,memory303@,weak,0.001579
user9272,user,O@Lpabd2j.1=J>2p:l},strong,1000000000.0000000001
user9273,user,Yp/$mfHPFW=U_H5u1Kd%,strong,10000000000.0000000001
user9274,user,speak91#,weak,0.0000888
user9275,user,t8^I3F5A7B,medium,1.0000000001
user9276,user,d)q^imLqGlz|$7-]B,strong,10000000.0000000001
user9277,user,"Zc6v@""efiXd~%;JUE",strong,10000000.0000000001
user9278,user,family478@,weak,0.000189
user9279,user,IJCgtBeM8U<ztZd-,strong,1000000.0000000001
user9280,user,"7""sOIdSUNbDccn",strong,10000.0000000001
user9281,user,VMq!_z/]$Z+K3Q@'tF,strong,100000000.0000000001
user9282,user,total38,weak,0.00000664
user9283,user,"t+LKP[-cT#,!#5h/j",strong,10000000.0000000001
user9284,user,movie558,weak,0.00003964
user9285,user,"j1NU{ry""-db*",strong,100.0000000001
user9286,user,explain696!,weak,0.000937
user9287,user,FI^tpAVs.~6Z3Q9o(,strong,10000000.0000000001
user9288,user,although574,weak,0.00003493450666666666638775495812
user9289,user,can842#,weak,0.000101
user9290,user,I955,weak,0.0000010001
user9291,user,those639#,weak,0.000283
user9292,user,")=@=5X+KeBJY?,ZK_-w&",strong,10000000000.0000000001
user9293,user,oil13!,weak,0.0001000001
user9294,user,"8VnP>nr""x1Jn",strong,100.0000000001
user9295,user,step673!,weak,0.001073
user9296,user,Js42~7T6r}[,strong,10.0000000001
user9297,user,radio82!,weak,0.0000584
user9298,user,fund605#,weak,0.002631
user9299,user,bad455,weak,1.897E-7
user9300,user,4N0%2823b25VS4X,strong,100000.0000000001
user9301,user,quite411!,weak,0.000773
user9302,user,everyone290!,weak,0.000623
user9303,user,"&.E_"";+<*6(y",strong,100.0000000001
user9304,user,guy810,weak,0.0000278
user9305,user,his848!,weak,0.000101
user9306,user,"ej:JW%G4x,w",strong,10.0000000001
user9307,user,@%P1f6#H@=Y;\O7,strong,100000.0000000001
user9308,user,figure384@,weak,0.000827
user9309,user,rPL+qUhobfP+1Q(,strong,100000.0000000001
user9310,user,radio154!,weak,0.000575
user9311,user,V$ACxqNdN,medium,0.1000000001
user9312,user,short860@,weak,0.000611
user9313,user,mL/<<kDc\,medium,0.1000000001
user9314,user,cell766,weak,0.0001478
user9315,user,"P^7,-5R&=x$WBr",strong,10000.0000000001
user9316,user,require946#,weak,0.003539
user9317,user,however742,weak,0.00001796725333333333319387747906
user9318,user,f#_cH}b._iJ#&V&x^s2,strong,1000000000.0000000001
user9319,user,XB'20TdQ9\8.{,strong,1000.0000000001
user9320,user,2OSH^I}y08+\_eFZjJ,strong,100000000.0000000001
user9321,user,/\4YaZw+,weak,0.0100000001
user9322,user,life619!,weak,0.000217
user9323,user,this925,weak,0.000011
user9324,user,D9ZU>1B)^tqik,strong,1000.0000000001
user9325,user,"c)XF&tg9,)qX!EV*/S>w",strong,10000000000.0000000001
user9326,user,east661,weak,0.0000286
user9327,user,shoulder89@,weak,0.000269
user9328,user,1Ymt3S1<1lWD,strong,100.0000000001
user9329,user,"4MrxlVZLxXy""u\L#m?!",strong,1000000000.0000000001
user9330,user,"ec,4P]nH)(`cZvIe:AQJ",strong,10000000000.0000000001
user9331,user,x^^j>?va5[t,strong,10.0000000001
user9332,user,training847,weak,0.00007477066666666666606033686548
user9333,user,fy^L'%)q`&MkkvP[L[Zf,strong,10000000000.0000000001
user9334,user,clearly841,weak,0.000204791466666666664991680591
user9335,user,a{7k^mOkn]w=_e7/|,strong,10000000.0000000001
user9336,user,"{TCzSu&hL'jrJ,2j,",strong,10000000.0000000001
user9337,user,product301@,weak,0.001935
user9338,user,"ww651q,ns[#@vI*\",strong,1000000.0000000001
user9339,user,v[n9o\FZ[Yu=FT|~h,strong,10000000.0000000001
user9340,user,"Y-cOQ""dt&#|y8b3P>c",strong,100000000.0000000001
user9341,user,either757,weak,0.00005964767999999999951796780806
user9342,user,AzRFsbv4;e`S.*&kJe>5,strong,9360000000.01
user9343,user,DJ!F5%ce,weak,0.0100000001
user9344,user,kA~.qyF*h!hC*{,strong,10000.0000000001
user9345,user,talk261@,weak,0.000209
user9346,user,(!<j$]g8,weak,0.0100000001
user9347,user,card519#,weak,0.0004226
user9348,user,trade346@,weak,0.001175
user9349,user,pressure827!,weak,0.001865
user9350,user,support351@,weak,0.000523
user9351,user,vBL8NW)?b_rc,strong,100.0000000001
user9352,user,6m[5tL}y#,medium,0.1000000001
user9353,user,Tb1hLh?N^EAJS,strong,1000.0000000001
user9354,user,\O9a!'6EC]yM?RS,strong,100000.0000000001
user9355,user,"`\jOgyF^""8=m%",strong,1000.0000000001
user9356,user,join298@,weak,0.001433
user9357,user,military857,weak,0.00004839765333333333294376643608
user9358,user,"j(mXM+s)<n03i""z<C6Y",strong,1000000000.0000000001
user9359,user,popular172!,weak,0.000675
user9360,user,research715!,weak,0.000505
user9361,user,control130,weak,0.0000676
user9362,user,special117@,weak,0.000709
user9363,user,term902#,weak,0.000729
user9364,user,"!""|EKH,OCQ@",strong,10.0000000001
